Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2022-02-27,30,78,30,69,98142,66224,31918,0,None,0,0,None,None,0,Electricity,35624,6,Stable,2.3,3271.4,1063.93,3394.93,0.0,2.6,0,0,0,Good
2010-07-27,67,114,67,57,29953,138492,-108539,0,None,0,0,Water Shortage,None,0,Gas,31217,3,Check food/donations,0.85,447.06,-1619.99,2532.97,0.0,1.7,1,0,0,Warning
2014-05-21,22,90,22,42,190789,38654,152135,0,None,0,0,None,None,0,Electricity,40019,10,Stable,1.91,8672.23,6915.23,3576.05,0.0,4.09,0,0,1,Good
2011-06-03,69,8,69,8,133768,59938,73830,61,Vegetables,61,104371,Sickness,None,0,Electricity,38995,9,Check food/donations,0.12,1938.67,1070.0,1433.81,0.88,0.12,1,0,0,Warning
2017-12-19,61,32,61,7,129374,38030,91344,29,Vegetables,29,63742,Power Outage,None,0,Internet,27364,7,Check food/donations,0.11,2120.89,1497.44,1072.03,0.48,0.52,1,0,0,Warning
2010-12-16,23,63,23,46,78044,32381,45663,0,None,0,0,None,None,0,Electricity,38474,3,Stable,2.0,3393.22,1985.35,3080.65,0.0,2.74,0,0,0,Good
2019-05-09,68,46,68,30,69592,17176,52416,22,Vegetables,22,41624,None,None,0,Gas,38376,3,Check food/donations,0.44,1023.41,770.82,816.94,0.32,0.68,0,0,0,Warning
2023-01-19,45,112,45,60,99930,26853,73077,0,None,0,0,None,None,0,Electricity,26915,6,Stable,1.33,2220.67,1623.93,1194.84,0.0,2.49,0,0,0,Good
2013-03-09,34,106,34,56,49661,143241,-93580,0,None,0,0,None,None,0,Water,58738,7,Check food/donations,1.65,1460.62,-2752.35,5940.56,0.0,3.12,0,0,1,Critical
2015-07-18,41,112,41,57,20937,46781,-25844,0,None,0,0,Water Shortage,Malaria,30973,Internet,54417,6,Check food/donations,1.39,510.66,-630.34,3223.68,0.0,2.73,1,1,1,Warning
2016-09-02,34,5,34,5,161129,125830,35299,29,Beans,29,72036,Fire,None,0,Gas,35062,7,Check food/donations,0.15,4739.09,1038.21,4732.12,0.85,0.15,1,0,0,Warning
2021-12-16,21,71,21,71,42634,71154,-28520,0,None,0,0,Power Outage,None,0,Water,27455,10,Check food/donations,3.38,2030.19,-1358.1,4695.67,0.0,3.38,1,0,0,Warning
2023-11-07,44,94,44,54,82152,38319,43833,0,None,0,0,None,None,0,Water,39422,10,Stable,1.23,1867.09,996.2,1766.84,0.0,2.14,0,0,0,Good
2019-09-29,83,22,83,22,152258,131295,20963,61,Beans,61,123708,Water Shortage,None,0,Gas,55647,4,Check food/donations,0.27,1834.43,252.57,2252.31,0.73,0.27,1,0,1,Warning
2024-02-18,21,97,21,47,124341,143310,-18969,0,None,0,0,Power Outage,None,0,Water,41252,3,Check food/donations,2.24,5921.0,-903.29,8788.67,0.0,4.62,1,0,1,Warning
2019-11-10,28,37,28,37,112883,117578,-4695,0,None,0,0,Sickness,None,0,Gas,49166,4,Check food/donations,1.32,4031.54,-167.68,5955.14,0.0,1.32,1,0,1,Warning
2015-07-13,72,40,72,7,583,114078,-113495,32,Vegetables,32,73856,Power Outage,None,0,Internet,37556,10,Check food/donations,0.1,8.1,-1576.32,2106.03,0.44,0.56,1,0,0,Warning
2018-11-26,27,18,27,18,156879,40429,116450,9,Vegetables,9,21411,None,None,0,Electricity,18653,10,Check food/donations,0.67,5810.33,4312.96,2188.22,0.33,0.67,0,0,0,Warning
2010-10-25,24,115,24,74,78463,139579,-61116,0,None,0,0,None,None,0,Gas,54164,4,Check food/donations,3.08,3269.29,-2546.5,8072.62,0.0,4.79,0,0,1,Critical
2012-03-23,55,12,55,12,171127,124360,46767,43,Vegetables,43,86258,Power Outage,None,0,Water,55714,8,Check food/donations,0.22,3111.4,850.31,3274.07,0.78,0.22,1,0,1,Warning
2019-01-09,32,51,32,32,89344,137601,-48257,0,None,0,0,Water Shortage,Malaria,20996,Water,19692,3,Check food/donations,1.0,2792.0,-1508.03,5571.53,0.0,1.59,1,1,0,Warning
2016-09-18,90,18,90,18,72662,37507,35155,72,Maize Flour,72,154152,None,None,0,Internet,31761,5,Check food/donations,0.2,807.36,390.61,769.64,0.8,0.2,0,0,0,Warning
2015-08-13,42,57,42,16,119808,128483,-8675,0,None,0,0,None,Flu,28090,Water,46775,3,Check food/donations,0.38,2852.57,-206.55,4841.62,0.0,1.36,0,1,1,Warning
2017-06-30,38,83,38,79,175440,68298,107142,0,None,0,0,None,None,0,Internet,38475,8,Stable,2.08,4616.84,2819.53,2809.82,0.0,2.18,0,0,0,Good
2013-10-30,82,31,82,16,191630,115233,76397,51,Vegetables,51,116535,None,None,0,Internet,15502,3,Check food/donations,0.2,2336.95,931.67,1594.33,0.62,0.38,0,0,0,Warning
2016-05-31,52,117,52,55,194093,110896,83197,0,None,0,0,None,None,0,Water,24984,6,Stable,1.06,3732.56,1599.94,2613.08,0.0,2.25,0,0,0,Good
2018-11-24,32,84,32,7,37682,16708,20974,0,None,0,0,None,None,0,Internet,34857,9,Stable,0.22,1177.56,655.44,1611.41,0.0,2.62,0,0,0,Critical
2015-03-18,89,104,89,15,181271,143271,38000,0,None,0,0,None,Fever,18568,Internet,42003,4,Stable,0.17,2036.75,426.97,2290.36,0.0,1.17,0,1,1,Warning
2017-02-15,23,46,23,45,42717,149080,-106363,0,None,0,0,Water Shortage,None,0,Gas,20930,10,Check food/donations,1.96,1857.26,-4624.48,7391.74,0.0,2.0,1,0,0,Warning
2016-07-11,81,75,81,27,154486,132773,21713,6,Beans,6,9504,None,None,0,Internet,30662,3,Check food/donations,0.33,1907.23,268.06,2017.72,0.07,0.93,0,0,0,Warning
2011-04-19,46,109,46,51,156880,34165,122715,0,None,0,0,None,None,0,Electricity,39748,7,Stable,1.11,3410.43,2667.72,1606.8,0.0,2.37,0,0,0,Good
2019-12-01,39,73,39,73,78341,74853,3488,0,None,0,0,Water Shortage,Diarrhea,20118,Water,58186,9,Stable,1.87,2008.74,89.44,3927.1,0.0,1.87,1,1,1,Warning
2018-05-04,85,21,85,8,108188,131106,-22918,64,Beans,64,126592,None,None,0,Gas,55095,3,Check food/donations,0.09,1272.8,-269.62,2190.6,0.75,0.25,0,0,1,Warning
2015-09-17,31,7,31,7,12592,128595,-116003,24,Rice,24,54408,Power Outage,Malaria,23292,Water,53599,6,Check food/donations,0.23,406.19,-3742.03,6628.58,0.77,0.23,1,1,1,Warning
2014-04-10,60,47,60,30,102464,64787,37677,13,Rice,13,32136,Power Outage,Malaria,24173,Gas,43424,3,Check food/donations,0.5,1707.73,627.95,2206.4,0.22,0.78,1,1,1,Warning
2013-09-28,38,57,38,57,127431,45731,81700,0,None,0,0,None,Diarrhea,3963,Internet,42274,9,Stable,1.5,3353.45,2150.0,2420.21,0.0,1.5,0,1,1,Warning
2011-01-18,72,99,72,69,161757,31701,130056,0,None,0,0,None,None,0,Gas,15128,5,Stable,0.96,2246.62,1806.33,650.4,0.0,1.38,0,0,0,Good
2012-05-15,94,16,94,16,19004,98984,-79980,78,Maize Flour,78,154674,Power Outage,None,0,Gas,42366,10,Check food/donations,0.17,202.17,-850.85,1503.72,0.83,0.17,1,0,1,Warning
2012-05-19,80,103,80,42,3602,127713,-124111,0,None,0,0,Water Shortage,None,0,Electricity,35504,4,Check food/donations,0.53,45.02,-1551.39,2040.21,0.0,1.29,1,0,0,Warning
2012-11-12,57,78,57,63,146406,146772,-366,0,None,0,0,Fire,None,0,Electricity,58579,8,Check food/donations,1.11,2568.53,-6.42,3602.65,0.0,1.37,1,0,1,Warning
2011-09-10,99,29,99,29,186371,43439,142932,70,Rice,70,131810,None,None,0,Electricity,38206,5,Check food/donations,0.29,1882.54,1443.76,824.7,0.71,0.29,0,0,0,Warning
2012-10-18,80,32,80,28,53664,138289,-84625,48,Maize Flour,48,86400,None,None,0,Water,44140,3,Check food/donations,0.35,670.8,-1057.81,2280.36,0.6,0.4,0,0,1,Warning
2024-10-08,40,88,40,24,100421,135287,-34866,0,None,0,0,None,Flu,18287,Electricity,53397,10,Check food/donations,0.6,2510.53,-871.65,5174.27,0.0,2.2,0,1,1,Warning
2019-04-29,59,54,59,14,30329,142983,-112654,5,Vegetables,5,10975,None,Fever,18789,Gas,17371,4,Check food/donations,0.24,514.05,-1909.39,3036.32,0.08,0.92,0,1,0,Warning
2022-01-02,100,119,100,38,2822,92157,-89335,0,None,0,0,Water Shortage,None,0,Electricity,17636,10,Check food/donations,0.38,28.22,-893.35,1097.93,0.0,1.19,1,0,0,Warning
2023-03-16,99,49,99,37,94019,117312,-23293,50,Vegetables,50,80000,Power Outage,None,0,Gas,40184,6,Check food/donations,0.37,949.69,-235.28,1590.87,0.51,0.49,1,0,1,Warning
2015-05-08,39,114,39,47,67811,50537,17274,0,None,0,0,None,None,0,Gas,50071,6,Stable,1.21,1738.74,442.92,2579.69,0.0,2.92,0,0,1,Critical
2014-06-04,100,51,100,41,176220,63556,112664,49,Vegetables,49,91042,None,None,0,Internet,49784,7,Check food/donations,0.41,1762.2,1126.64,1133.4,0.49,0.51,0,0,1,Warning
2023-09-16,67,11,67,11,140696,38071,102625,56,Beans,56,91224,Sickness,None,0,Gas,51046,5,Check food/donations,0.16,2099.94,1531.72,1330.1,0.84,0.16,1,0,1,Warning
2015-05-12,36,76,36,18,134346,129099,5247,0,None,0,0,Water Shortage,Diarrhea,13688,Electricity,57030,8,Stable,0.5,3731.83,145.75,5550.47,0.0,2.11,1,1,1,Warning
2013-07-28,59,118,59,64,152156,34141,118015,0,None,0,0,None,None,0,Internet,57537,10,Stable,1.08,2578.92,2000.25,1553.86,0.0,2.0,0,0,1,Good
2018-07-09,40,12,40,12,180176,107514,72662,28,Beans,28,69776,Water Shortage,None,0,Water,55850,5,Check food/donations,0.3,4504.4,1816.55,4084.1,0.7,0.3,1,0,1,Warning
2024-09-02,21,34,21,10,102062,130680,-28618,0,None,0,0,None,None,0,Electricity,33965,9,Check food/donations,0.48,4860.1,-1362.76,7840.24,0.0,1.62,0,0,0,Critical
2017-11-17,65,23,65,23,78766,44649,34117,42,Beans,42,88242,Sickness,None,0,Internet,27760,5,Check food/donations,0.35,1211.78,524.88,1113.98,0.65,0.35,1,0,0,Warning
2013-03-14,22,72,22,72,42135,55911,-13776,0,None,0,0,None,None,0,Gas,52101,4,Check food/donations,3.27,1915.23,-626.18,4909.64,0.0,3.27,0,0,1,Critical
2023-10-20,51,20,51,20,71265,132862,-61597,31,Vegetables,31,74493,Water Shortage,None,0,Internet,32232,8,Check food/donations,0.39,1397.35,-1207.78,3237.14,0.61,0.39,1,0,0,Warning
2012-06-29,46,119,46,13,111486,120933,-9447,0,None,0,0,Water Shortage,None,0,Gas,39257,3,Check food/donations,0.28,2423.61,-205.37,3482.39,0.0,2.59,1,0,0,Warning
2020-04-18,92,49,92,19,155879,71116,84763,43,Maize Flour,43,74476,None,None,0,Water,33591,5,Check food/donations,0.21,1694.34,921.34,1138.12,0.47,0.53,0,0,0,Warning
2023-02-20,39,90,39,34,187995,52385,135610,0,None,0,0,None,None,0,Internet,28036,10,Stable,0.87,4820.38,3477.18,2062.08,0.0,2.31,0,0,0,Good
2012-01-14,34,27,34,27,196695,55891,140804,7,Beans,7,15253,None,None,0,Gas,21771,3,Check food/donations,0.79,5785.15,4141.29,2284.18,0.21,0.79,0,0,0,Warning
2013-04-20,41,88,41,13,3541,36139,-32598,0,None,0,0,Sickness,None,0,Gas,19001,3,Check food/donations,0.32,86.37,-795.07,1344.88,0.0,2.15,1,0,0,Warning
2011-05-12,57,118,57,22,190016,99889,90127,0,None,0,0,None,Fever,3914,Water,25092,3,Stable,0.39,3333.61,1581.18,2261.32,0.0,2.07,0,1,0,Warning
2018-02-12,53,8,53,8,80605,49596,31009,45,Rice,45,100845,Power Outage,Diarrhea,8130,Electricity,19764,9,Check food/donations,0.15,1520.85,585.08,1462.08,0.85,0.15,1,1,0,Warning
2010-06-22,79,60,79,60,87509,142696,-55187,19,Rice,19,47139,None,None,0,Electricity,42934,8,Check food/donations,0.76,1107.71,-698.57,2349.75,0.24,0.76,0,0,1,Warning
2023-03-05,50,5,50,5,48632,81879,-33247,45,Vegetables,45,98370,Sickness,None,0,Electricity,47164,6,Check food/donations,0.1,972.64,-664.94,2580.86,0.9,0.1,1,0,1,Warning
2013-09-29,26,60,26,50,197935,52681,145254,0,None,0,0,None,None,0,Water,37386,5,Stable,1.92,7612.88,5586.69,3464.12,0.0,2.31,0,0,0,Good
2019-06-18,62,99,62,5,130428,122390,8038,0,None,0,0,None,Flu,6877,Water,53023,3,Stable,0.08,2103.68,129.65,2940.16,0.0,1.6,0,1,1,Warning
2016-06-29,92,53,92,53,166575,93662,72913,39,Rice,39,96486,None,Flu,32122,Internet,26143,9,Check food/donations,0.58,1810.6,792.53,1651.38,0.42,0.58,0,1,0,Warning
2015-06-27,36,101,36,61,41840,108968,-67128,0,None,0,0,Water Shortage,None,0,Electricity,22093,5,Check food/donations,1.69,1162.22,-1864.67,3640.58,0.0,2.81,1,0,0,Warning
2016-09-05,100,111,100,13,122084,145046,-22962,0,None,0,0,Power Outage,None,0,Water,37939,4,Check food/donations,0.13,1220.84,-229.62,1829.85,0.0,1.11,1,0,0,Warning
2014-09-10,47,51,47,29,34749,95961,-61212,0,None,0,0,None,Malaria,29836,Internet,39289,5,Check food/donations,0.62,739.34,-1302.38,3512.47,0.0,1.09,0,1,0,Warning
2016-05-12,42,46,42,46,12667,99465,-86798,0,None,0,0,None,None,0,Internet,18928,7,Check food/donations,1.1,301.6,-2066.62,2818.88,0.0,1.1,0,0,0,Critical
2023-09-02,75,120,75,70,124507,56895,67612,0,None,0,0,None,None,0,Electricity,49420,10,Stable,0.93,1660.09,901.49,1417.53,0.0,1.6,0,0,1,Good
2024-07-22,66,35,66,15,15583,70335,-54752,31,Beans,31,46996,Water Shortage,None,0,Water,40182,5,Check food/donations,0.23,236.11,-829.58,1674.5,0.47,0.53,1,0,1,Warning
2023-06-25,93,70,93,5,75088,130442,-55354,23,Maize Flour,23,39514,Power Outage,None,0,Water,20773,3,Check food/donations,0.05,807.4,-595.2,1625.97,0.25,0.75,1,0,0,Warning
2018-01-01,21,19,21,14,198881,135920,62961,2,Rice,2,4318,None,None,0,Electricity,36104,10,Check food/donations,0.67,9470.52,2998.14,8191.62,0.1,0.9,0,0,0,Critical
2024-09-18,35,5,35,5,20584,148440,-127856,30,Vegetables,30,72360,Fire,Fever,29170,Gas,15233,9,Check food/donations,0.14,588.11,-3653.03,5509.8,0.86,0.14,1,1,0,Warning
2019-11-24,58,11,58,11,8600,111074,-102474,47,Beans,47,106032,Water Shortage,None,0,Electricity,41829,10,Check food/donations,0.19,148.28,-1766.79,2636.26,0.81,0.19,1,0,1,Warning
2020-03-09,66,41,66,20,116837,48677,68160,25,Beans,25,42525,None,None,0,Gas,38593,8,Check food/donations,0.3,1770.26,1032.73,1322.27,0.38,0.62,0,0,0,Warning
2013-02-28,24,46,24,8,134228,137426,-3198,0,None,0,0,None,None,0,Electricity,20447,4,Check food/donations,0.33,5592.83,-133.25,6578.04,0.0,1.92,0,0,0,Critical
2023-04-05,82,68,82,49,57191,44676,12515,14,Vegetables,14,33194,Water Shortage,Diarrhea,31875,Internet,17998,4,Check food/donations,0.6,697.45,152.62,1153.04,0.17,0.83,1,1,0,Warning
2017-05-30,87,53,87,53,186026,30198,155828,34,Beans,34,55216,Fire,None,0,Gas,26501,5,Check food/donations,0.61,2138.23,1791.13,651.71,0.39,0.61,1,0,0,Warning
2017-06-25,59,86,59,10,16692,99871,-83179,0,None,0,0,Water Shortage,None,0,Electricity,59704,10,Check food/donations,0.17,282.92,-1409.81,2704.66,0.0,1.46,1,0,1,Warning
2014-09-10,44,13,44,13,3617,81994,-78377,31,Rice,31,51832,Sickness,None,0,Electricity,17212,3,Check food/donations,0.3,82.2,-1781.3,2254.68,0.7,0.3,1,0,0,Warning
2015-10-15,78,100,78,31,54709,142780,-88071,0,None,0,0,None,None,0,Internet,29495,3,Check food/donations,0.4,701.4,-1129.12,2208.65,0.0,1.28,0,0,0,Critical
2014-08-14,21,70,21,58,125165,56493,68672,0,None,0,0,None,Fever,16800,Internet,57508,10,Stable,2.76,5960.24,3270.1,6228.62,0.0,3.33,0,1,1,Warning
2018-01-03,81,24,81,13,60598,97975,-37377,57,Beans,57,93765,Power Outage,Fever,26981,Internet,42868,4,Check food/donations,0.16,748.12,-461.44,2071.9,0.7,0.3,1,1,1,Warning
2017-12-18,64,54,64,30,68180,101474,-33294,10,Maize Flour,10,15120,None,None,0,Internet,16633,9,Check food/donations,0.47,1065.31,-520.22,1845.42,0.16,0.84,0,0,0,Warning
2011-12-03,36,115,36,20,52778,38553,14225,0,None,0,0,None,None,0,Water,53000,5,Stable,0.56,1466.06,395.14,2543.14,0.0,3.19,0,0,1,Critical
2021-09-23,83,33,83,33,74272,69575,4697,50,Beans,50,102100,Fire,Diarrhea,26788,Electricity,43485,7,Check food/donations,0.4,894.84,56.59,1684.92,0.6,0.4,1,1,1,Warning
2013-07-10,21,114,21,20,69224,51753,17471,0,None,0,0,None,None,0,Internet,47092,10,Stable,0.95,3296.38,831.95,4706.9,0.0,5.43,0,0,1,Critical
2021-05-30,67,11,67,11,170396,55781,114615,56,Beans,56,137816,Water Shortage,None,0,Water,31911,3,Check food/donations,0.16,2543.22,1710.67,1308.84,0.84,0.16,1,0,0,Warning
2011-01-13,73,79,73,49,62253,67505,-5252,0,None,0,0,Water Shortage,Flu,19439,Internet,16369,8,Check food/donations,0.67,852.78,-71.95,1415.25,0.0,1.08,1,1,0,Warning
2011-03-02,26,115,26,61,154026,95969,58057,0,None,0,0,None,None,0,Electricity,51086,9,Stable,2.35,5924.08,2232.96,5655.96,0.0,4.42,0,0,1,Good
2019-05-15,97,70,97,34,171647,145780,25867,27,Rice,27,52434,Water Shortage,None,0,Electricity,45918,3,Check food/donations,0.35,1769.56,266.67,1976.27,0.28,0.72,1,0,1,Warning
2023-08-22,79,21,79,21,82038,121249,-39211,58,Beans,58,118320,None,None,0,Gas,20793,4,Check food/donations,0.27,1038.46,-496.34,1798.0,0.73,0.27,0,0,0,Warning
2018-08-02,32,75,32,67,176269,49025,127244,0,None,0,0,None,None,0,Water,37198,7,Stable,2.09,5508.41,3976.38,2694.47,0.0,2.34,0,0,0,Good
2015-06-29,24,118,24,54,65368,47467,17901,0,None,0,0,None,None,0,Gas,25666,10,Stable,2.25,2723.67,745.88,3047.21,0.0,4.92,0,0,0,Critical
2014-11-16,71,77,71,24,79665,60785,18880,0,None,0,0,None,None,0,Gas,23863,5,Stable,0.34,1122.04,265.92,1192.23,0.0,1.08,0,0,0,Critical
2021-03-08,83,119,83,36,94559,145335,-50776,0,None,0,0,None,Fever,9066,Internet,23532,10,Check food/donations,0.43,1139.27,-611.76,2143.77,0.0,1.43,0,1,0,Warning
2024-07-08,69,23,69,23,89195,45428,43767,46,Maize Flour,46,100648,Fire,None,0,Internet,28332,10,Check food/donations,0.33,1292.68,634.3,1068.99,0.67,0.33,1,0,0,Warning
2010-05-16,60,29,60,29,172539,27180,145359,31,Beans,31,51925,Power Outage,None,0,Gas,48754,10,Check food/donations,0.48,2875.65,2422.65,1265.57,0.52,0.48,1,0,1,Warning
2018-04-08,58,47,58,47,115412,83512,31900,11,Rice,11,19041,None,None,0,Internet,39306,5,Check food/donations,0.81,1989.86,550.0,2117.55,0.19,0.81,0,0,0,Warning
2011-06-06,62,110,62,5,95635,32228,63407,0,None,0,0,None,None,0,Internet,47191,10,Stable,0.08,1542.5,1022.69,1280.95,0.0,1.77,0,0,1,Good
2024-01-09,46,103,46,39,7951,86544,-78593,0,None,0,0,Power Outage,None,0,Electricity,24958,3,Check food/donations,0.85,172.85,-1708.54,2423.96,0.0,2.24,1,0,0,Warning
2012-11-05,92,59,92,59,164093,121668,42425,33,Beans,33,52041,Power Outage,None,0,Electricity,56763,10,Check food/donations,0.64,1783.62,461.14,1939.47,0.36,0.64,1,0,1,Warning
2013-01-10,57,93,57,76,190043,120195,69848,0,None,0,0,None,Malaria,30306,Electricity,49833,8,Stable,1.33,3334.09,1225.4,3514.63,0.0,1.63,0,1,1,Warning
2015-08-31,38,105,38,64,17336,53324,-35988,0,None,0,0,Water Shortage,None,0,Electricity,15596,4,Check food/donations,1.68,456.21,-947.05,1813.68,0.0,2.76,1,0,0,Warning
2013-12-26,38,104,38,16,170189,89984,80205,0,None,0,0,None,Fever,20731,Water,25710,8,Stable,0.42,4478.66,2110.66,3590.13,0.0,2.74,0,1,0,Warning
2022-04-17,52,94,52,56,59848,148458,-88610,0,None,0,0,None,Malaria,19173,Gas,50437,3,Check food/donations,1.08,1150.92,-1704.04,4193.62,0.0,1.81,0,1,1,Warning
2018-10-27,26,40,26,40,28152,106341,-78189,0,None,0,0,Water Shortage,None,0,Electricity,22981,4,Check food/donations,1.54,1082.77,-3007.27,4973.92,0.0,1.54,1,0,0,Warning
2024-04-18,53,83,53,58,109752,120152,-10400,0,None,0,0,Water Shortage,None,0,Gas,53597,9,Check food/donations,1.09,2070.79,-196.23,3278.28,0.0,1.57,1,0,1,Warning
2011-09-23,71,10,71,10,161610,131301,30309,61,Maize Flour,61,138348,Power Outage,Flu,5500,Water,58293,4,Check food/donations,0.14,2276.2,426.89,2747.8,0.86,0.14,1,1,1,Warning
2010-12-28,87,115,87,78,160186,110827,49359,0,None,0,0,None,None,0,Internet,48109,3,Stable,0.9,1841.22,567.34,1826.85,0.0,1.32,0,0,1,Good
2021-11-01,90,8,90,8,158676,131289,27387,82,Rice,82,134644,Water Shortage,Fever,27955,Electricity,56302,5,Check food/donations,0.09,1763.07,304.3,2394.96,0.91,0.09,1,1,1,Warning
2024-09-28,38,108,38,49,174001,21039,152962,0,None,0,0,None,Malaria,27447,Internet,25370,6,Stable,1.29,4578.97,4025.32,1943.58,0.0,2.84,0,1,0,Warning
2011-01-04,89,38,89,12,149121,54407,94714,51,Vegetables,51,84405,Sickness,None,0,Gas,54418,3,Check food/donations,0.13,1675.52,1064.2,1222.75,0.57,0.43,1,0,1,Warning
2016-08-16,88,67,88,46,79824,115689,-35865,21,Vegetables,21,39102,Power Outage,None,0,Electricity,28080,8,Check food/donations,0.52,907.09,-407.56,1633.74,0.24,0.76,1,0,0,Warning
2014-03-31,74,48,74,28,78276,60749,17527,26,Vegetables,26,61646,None,Malaria,15345,Gas,51467,8,Check food/donations,0.38,1057.78,236.85,1723.8,0.35,0.65,0,1,1,Warning
2010-03-29,48,73,48,29,190366,52899,137467,0,None,0,0,None,None,0,Gas,28978,4,Stable,0.6,3965.96,2863.9,1705.77,0.0,1.52,0,0,0,Good
2012-06-11,83,72,83,46,81294,73543,7751,11,Maize Flour,11,26433,None,None,0,Internet,38185,10,Check food/donations,0.55,979.45,93.39,1346.12,0.13,0.87,0,0,0,Warning
2024-11-13,59,104,59,26,59170,42867,16303,0,None,0,0,None,None,0,Gas,17211,4,Stable,0.44,1002.88,276.32,1018.27,0.0,1.76,0,0,0,Critical
2017-03-01,60,67,60,49,152071,110961,41110,0,None,0,0,None,Flu,4476,Internet,54432,9,Stable,0.82,2534.52,685.17,2831.15,0.0,1.12,0,1,1,Warning
2024-06-29,51,90,51,56,40105,24355,15750,0,None,0,0,None,None,0,Gas,41945,6,Stable,1.1,786.37,308.82,1300.0,0.0,1.76,0,0,1,Critical
2013-10-28,87,62,87,22,65347,18059,47288,25,Vegetables,25,52775,None,None,0,Internet,19704,3,Check food/donations,0.25,751.11,543.54,434.06,0.29,0.71,0,0,0,Warning
2015-05-02,63,98,63,25,52962,92260,-39298,0,None,0,0,Power Outage,Malaria,9271,Gas,27969,8,Check food/donations,0.4,840.67,-623.78,2055.56,0.0,1.56,1,1,0,Warning
2018-11-07,20,19,20,19,128829,122810,6019,1,Rice,1,2248,None,None,0,Electricity,18217,9,Check food/donations,0.95,6441.45,300.95,7051.35,0.05,0.95,0,0,0,Critical
2021-07-18,23,16,23,16,1862,145247,-143385,7,Rice,7,14553,Power Outage,None,0,Internet,47283,7,Check food/donations,0.7,80.96,-6234.13,8370.87,0.3,0.7,1,0,1,Warning
2020-03-28,73,24,73,16,57270,61442,-4172,49,Rice,49,87416,Fire,None,0,Gas,52654,10,Check food/donations,0.22,784.52,-57.15,1562.96,0.67,0.33,1,0,1,Warning
2013-07-29,59,44,59,10,47019,145601,-98582,15,Vegetables,15,26850,Sickness,Malaria,23940,Internet,35180,8,Check food/donations,0.17,796.93,-1670.88,3469.85,0.25,0.75,1,1,0,Warning
2022-11-06,45,42,45,42,182298,70265,112033,3,Vegetables,3,4569,None,None,0,Internet,44316,6,Check food/donations,0.93,4051.07,2489.62,2546.24,0.07,0.93,0,0,1,Critical
2019-09-17,26,61,26,34,145149,41362,103787,0,None,0,0,None,None,0,Internet,41359,3,Stable,1.31,5582.65,3991.81,3181.58,0.0,2.35,0,0,1,Good
2019-07-17,23,15,23,12,158245,89586,68659,8,Rice,8,12544,None,None,0,Water,51683,3,Check food/donations,0.52,6880.22,2985.17,6142.13,0.35,0.65,0,0,1,Warning
2024-01-07,51,46,51,46,28360,80466,-52106,5,Maize Flour,5,9380,None,None,0,Internet,50144,9,Check food/donations,0.9,556.08,-1021.69,2560.98,0.1,0.9,0,0,1,Critical
2012-08-31,47,89,47,74,7587,66905,-59318,0,None,0,0,None,Flu,4182,Internet,40821,5,Check food/donations,1.57,161.43,-1262.09,2381.02,0.0,1.89,0,1,1,Warning
2018-12-28,49,40,49,10,38568,56531,-17963,9,Vegetables,9,16965,None,None,0,Water,30085,5,Check food/donations,0.2,787.1,-366.59,1767.67,0.18,0.82,0,0,0,Warning
2019-11-30,50,82,50,12,15756,101917,-86161,0,None,0,0,Power Outage,None,0,Electricity,54403,3,Check food/donations,0.24,315.12,-1723.22,3126.4,0.0,1.64,1,0,1,Warning
2023-05-18,52,25,52,25,59852,139320,-79468,27,Maize Flour,27,62181,Sickness,None,0,Internet,46418,5,Check food/donations,0.48,1151.0,-1528.23,3571.88,0.52,0.48,1,0,1,Warning
2013-09-28,96,60,96,15,14592,77846,-63254,36,Beans,36,76608,Water Shortage,None,0,Electricity,47694,9,Check food/donations,0.16,152.0,-658.9,1307.71,0.38,0.62,1,0,1,Warning
2019-03-23,22,11,22,11,114004,46418,67586,11,Rice,11,25289,Sickness,None,0,Gas,19120,7,Check food/donations,0.5,5182.0,3072.09,2979.0,0.5,0.5,1,0,0,Warning
2011-08-25,76,89,76,28,70939,89705,-18766,0,None,0,0,Power Outage,Diarrhea,4593,Electricity,25019,9,Check food/donations,0.37,933.41,-246.92,1569.96,0.0,1.17,1,1,0,Warning
2017-12-25,60,10,60,10,133912,82189,51723,50,Rice,50,118450,Power Outage,None,0,Internet,54583,5,Check food/donations,0.17,2231.87,862.05,2279.53,0.83,0.17,1,0,1,Warning
2019-10-07,33,69,33,9,180748,59318,121430,0,None,0,0,None,None,0,Internet,59456,5,Stable,0.27,5477.21,3679.7,3599.21,0.0,2.09,0,0,1,Good
2021-02-03,31,98,31,35,38207,20560,17647,0,None,0,0,None,Malaria,13761,Electricity,46515,7,Stable,1.13,1232.48,569.26,2607.61,0.0,3.16,0,1,1,Warning
2016-04-25,85,53,85,53,179579,54886,124693,32,Beans,32,58624,None,None,0,Internet,55192,10,Check food/donations,0.62,2112.69,1466.98,1295.04,0.38,0.62,0,0,1,Warning
