Date,Num_Children,Food_Remaining,Daily_Need,Food_Used,Donation_Amount,Expense_Total,Budget_Left,Food_Shortage,Suggested_Purchase,Quantity_To_Buy,Estimated_Cost,Emergency_Event,Medical_Treatment,Medical_Cost,Utility_Type,Utility_Cost,Staff_On_Duty,Notes,Food_Per_Child,Donation_Per_Child,Budget_Per_Child,Cost_Per_Child,Food_Shortage_Per_Child,Remaining_Days_Covered,Emergency_Flag,Medical_Flag,High_Utility_Cost,Daily_Status
2017-03-18,32,82,32,33,84599,86787,-2188,0,None,0,0,None,None,0,Electricity,29590,7,Check food/donations,1.03,2643.72,-68.38,3636.78,0.0,2.56,0,0,0,Critical
2012-08-16,84,53,84,53,65847,77942,-12095,31,Rice,31,55614,Power Outage,None,0,Electricity,34152,6,Check food/donations,0.63,783.89,-143.99,1334.45,0.37,0.63,1,0,0,Warning
2022-10-20,63,91,63,56,120717,58926,61791,0,None,0,0,None,None,0,Internet,32952,4,Stable,0.89,1916.14,980.81,1458.38,0.0,1.44,0,0,0,Good
2017-11-13,45,23,45,19,172210,126528,45682,22,Vegetables,22,54296,None,None,0,Gas,52700,5,Check food/donations,0.42,3826.89,1015.16,3982.84,0.49,0.51,0,0,1,Warning
2011-11-04,73,91,73,67,187107,149728,37379,0,None,0,0,None,None,0,Electricity,23215,9,Stable,0.92,2563.11,512.04,2369.08,0.0,1.25,0,0,0,Good
2015-12-30,83,35,83,33,154297,40210,114087,48,Beans,48,81456,Fire,None,0,Electricity,56327,8,Check food/donations,0.4,1859.0,1374.54,1163.1,0.58,0.42,1,0,1,Warning
2011-12-16,90,104,90,17,134370,142370,-8000,0,None,0,0,Water Shortage,None,0,Electricity,22405,10,Check food/donations,0.19,1493.0,-88.89,1830.83,0.0,1.16,1,0,0,Warning
2015-03-04,83,44,83,6,155872,106099,49773,39,Beans,39,78429,Water Shortage,Fever,5914,Water,16738,9,Check food/donations,0.07,1877.98,599.67,1551.22,0.47,0.53,1,1,0,Warning
2012-10-12,51,87,51,10,13423,121679,-108256,0,None,0,0,None,None,0,Gas,26590,8,Check food/donations,0.2,263.2,-2122.67,2907.24,0.0,1.71,0,0,0,Critical
2023-12-09,28,20,28,20,60870,109772,-48902,8,Rice,8,14656,Water Shortage,None,0,Gas,26578,3,Check food/donations,0.71,2173.93,-1746.5,4869.64,0.29,0.71,1,0,0,Warning
2019-09-08,80,23,80,23,76363,137720,-61357,57,Vegetables,57,127737,Water Shortage,None,0,Internet,28297,10,Check food/donations,0.29,954.54,-766.96,2075.21,0.71,0.29,1,0,0,Warning
2012-05-05,88,80,88,63,17375,53015,-35640,8,Maize Flour,8,13624,Power Outage,None,0,Water,21624,3,Check food/donations,0.72,197.44,-405.0,848.17,0.09,0.91,1,0,0,Warning
2012-05-04,35,95,35,41,74860,122381,-47521,0,None,0,0,Sickness,Flu,19470,Water,43043,9,Check food/donations,1.17,2138.86,-1357.74,5282.69,0.0,2.71,1,1,1,Warning
2019-07-24,66,97,66,75,98868,69172,29696,0,None,0,0,None,None,0,Gas,22552,6,Stable,1.14,1498.0,449.94,1389.76,0.0,1.47,0,0,0,Critical
2013-01-20,64,30,64,30,116375,39018,77357,34,Rice,34,62288,Water Shortage,Flu,7544,Internet,40114,3,Check food/donations,0.47,1818.36,1208.7,1354.31,0.53,0.47,1,1,1,Warning
2015-09-21,70,60,70,16,104123,33488,70635,10,Beans,10,16150,None,None,0,Water,17584,6,Check food/donations,0.23,1487.47,1009.07,729.6,0.14,0.86,0,0,0,Warning
2015-08-17,98,94,98,62,180159,48488,131671,4,Rice,4,6768,None,None,0,Gas,32125,4,Check food/donations,0.63,1838.36,1343.58,822.58,0.04,0.96,0,0,0,Critical
2024-01-20,55,32,55,14,64777,129739,-64962,23,Maize Flour,23,54579,Water Shortage,None,0,Water,47005,5,Check food/donations,0.25,1177.76,-1181.13,3213.53,0.42,0.58,1,0,1,Warning
2020-12-20,83,98,83,70,45031,107868,-62837,0,None,0,0,Power Outage,None,0,Internet,30448,6,Check food/donations,0.84,542.54,-757.07,1666.46,0.0,1.18,1,0,0,Warning
2020-06-07,34,83,34,12,133479,130617,2862,0,None,0,0,Fire,None,0,Water,57437,8,Stable,0.35,3925.85,84.18,5531.0,0.0,2.44,1,0,1,Warning
2021-12-19,49,108,49,30,80710,77319,3391,0,None,0,0,Fire,Malaria,17013,Gas,20941,10,Stable,0.61,1647.14,69.2,2352.51,0.0,2.2,1,1,0,Warning
2021-02-22,38,36,38,20,108632,88429,20203,2,Beans,2,3740,None,Diarrhea,26204,Water,17508,8,Check food/donations,0.53,2858.74,531.66,3477.39,0.05,0.95,0,1,0,Warning
2012-12-29,85,13,85,13,59240,41519,17721,72,Rice,72,154872,None,None,0,Internet,45793,6,Check food/donations,0.15,696.94,208.48,1027.2,0.85,0.15,0,0,1,Warning
2019-06-16,58,97,58,52,139146,73039,66107,0,None,0,0,None,Diarrhea,19096,Electricity,41973,10,Stable,0.9,2399.07,1139.78,2312.21,0.0,1.67,0,1,1,Warning
2012-03-09,66,5,66,5,162593,32143,130450,61,Beans,61,139263,None,None,0,Electricity,38402,5,Check food/donations,0.08,2463.53,1976.52,1068.86,0.92,0.08,0,0,0,Warning
2012-02-18,54,69,54,51,179483,49349,130134,0,None,0,0,None,None,0,Electricity,26828,6,Stable,0.94,3323.76,2409.89,1410.69,0.0,1.28,0,0,0,Good
2021-03-15,67,22,67,22,181482,85834,95648,45,Beans,45,72360,Power Outage,None,0,Internet,49138,7,Check food/donations,0.33,2708.69,1427.58,2014.51,0.67,0.33,1,0,1,Warning
2022-01-12,67,78,67,25,133351,46778,86573,0,None,0,0,None,None,0,Electricity,45502,5,Stable,0.37,1990.31,1292.13,1377.31,0.0,1.16,0,0,1,Good
2016-08-21,88,62,88,20,92951,87795,5156,26,Maize Flour,26,52650,Water Shortage,None,0,Water,46817,8,Check food/donations,0.23,1056.26,58.59,1529.68,0.3,0.7,1,0,1,Warning
2012-03-31,93,110,93,27,25312,133297,-107985,0,None,0,0,Water Shortage,None,0,Water,28986,6,Check food/donations,0.29,272.17,-1161.13,1744.98,0.0,1.18,1,0,0,Warning
2011-08-09,45,27,45,19,17266,92462,-75196,18,Maize Flour,18,29466,None,None,0,Electricity,50302,3,Check food/donations,0.42,383.69,-1671.02,3172.53,0.4,0.6,0,0,1,Warning
2020-08-26,47,82,47,38,77148,36291,40857,0,None,0,0,None,Diarrhea,29050,Water,45735,10,Stable,0.81,1641.45,869.3,2363.32,0.0,1.74,0,1,1,Warning
2016-04-09,26,110,26,78,6909,15965,-9056,0,None,0,0,None,Malaria,6673,Gas,15782,10,Check food/donations,3.0,265.73,-348.31,1477.69,0.0,4.23,0,1,0,Warning
2011-06-04,62,90,62,62,27257,82609,-55352,0,None,0,0,Water Shortage,Malaria,22757,Electricity,58919,7,Check food/donations,1.0,439.63,-892.77,2649.76,0.0,1.45,1,1,1,Warning
2020-03-01,23,83,23,69,130650,36721,93929,0,None,0,0,None,Fever,16759,Water,50040,10,Stable,3.0,5680.43,4083.87,4500.87,0.0,3.61,0,1,1,Warning
2021-04-11,34,6,34,6,38,81399,-81361,28,Rice,28,47096,Water Shortage,None,0,Internet,49810,5,Check food/donations,0.18,1.12,-2392.97,3859.09,0.82,0.18,1,0,1,Warning
2015-02-17,59,27,59,27,138689,99855,38834,32,Vegetables,32,53536,Fire,None,0,Internet,59875,8,Check food/donations,0.46,2350.66,658.2,2707.29,0.54,0.46,1,0,1,Warning
2020-12-04,75,72,75,18,35907,28871,7036,3,Maize Flour,3,6339,None,None,0,Internet,25009,6,Check food/donations,0.24,478.76,93.81,718.4,0.04,0.96,0,0,0,Critical
2015-11-27,78,62,78,34,95931,23603,72328,16,Beans,16,39952,Water Shortage,None,0,Electricity,27312,5,Check food/donations,0.44,1229.88,927.28,652.76,0.21,0.79,1,0,0,Warning
2024-09-15,76,90,76,17,168254,103892,64362,0,None,0,0,None,None,0,Internet,33063,9,Stable,0.22,2213.87,846.87,1802.04,0.0,1.18,0,0,0,Good
2015-11-24,35,33,35,33,130379,32599,97780,2,Maize Flour,2,4154,None,None,0,Electricity,45286,9,Check food/donations,0.94,3725.11,2793.71,2225.29,0.06,0.94,0,0,1,Critical
2020-08-17,49,63,49,39,66069,118541,-52472,0,None,0,0,Sickness,None,0,Internet,22386,5,Check food/donations,0.8,1348.35,-1070.86,2876.06,0.0,1.29,1,0,0,Warning
2010-10-23,94,59,94,11,155827,73223,82604,35,Beans,35,67795,Water Shortage,Fever,33267,Gas,56088,10,Check food/donations,0.12,1657.73,878.77,1729.55,0.37,0.63,1,1,1,Warning
2020-12-10,82,67,82,8,65322,132256,-66934,15,Maize Flour,15,25500,Power Outage,None,0,Internet,33393,3,Check food/donations,0.1,796.61,-816.27,2020.11,0.18,0.82,1,0,0,Warning
2020-02-25,62,106,62,12,167370,112399,54971,0,None,0,0,None,None,0,Electricity,58709,10,Stable,0.19,2699.52,886.63,2759.81,0.0,1.71,0,0,1,Good
2016-09-25,72,83,72,34,160162,124953,35209,0,None,0,0,None,None,0,Gas,32007,9,Stable,0.47,2224.47,489.01,2180.0,0.0,1.15,0,0,0,Good
2014-12-25,27,96,27,20,67021,142310,-75289,0,None,0,0,None,None,0,Gas,33337,5,Check food/donations,0.74,2482.26,-2788.48,6505.44,0.0,3.56,0,0,0,Critical
2017-07-29,45,101,45,64,9130,126595,-117465,0,None,0,0,Fire,Flu,33763,Water,40254,10,Check food/donations,1.42,202.89,-2610.33,4458.04,0.0,2.24,1,1,1,Warning
2017-09-05,70,102,70,29,48556,76470,-27914,0,None,0,0,Power Outage,Fever,14429,Electricity,55297,8,Check food/donations,0.41,693.66,-398.77,2088.51,0.0,1.46,1,1,1,Warning
2013-11-24,99,78,99,60,176867,25299,151568,21,Vegetables,21,37023,Sickness,None,0,Internet,51644,7,Check food/donations,0.61,1786.54,1530.99,777.2,0.21,0.79,1,0,1,Warning
2011-09-03,81,51,81,28,52400,30054,22346,30,Beans,30,69660,Water Shortage,None,0,Internet,43320,4,Check food/donations,0.35,646.91,275.88,905.85,0.37,0.63,1,0,1,Warning
2013-07-14,86,46,86,39,17745,103846,-86101,40,Vegetables,40,64800,Water Shortage,None,0,Electricity,50227,7,Check food/donations,0.45,206.34,-1001.17,1791.55,0.47,0.53,1,0,1,Warning
2024-08-28,77,80,77,25,53628,102042,-48414,0,None,0,0,Water Shortage,Flu,21078,Water,24854,3,Check food/donations,0.32,696.47,-628.75,1921.74,0.0,1.04,1,1,0,Warning
2017-05-22,37,20,37,20,33604,121805,-88201,17,Maize Flour,17,41089,None,None,0,Internet,31148,8,Check food/donations,0.54,908.22,-2383.81,4133.86,0.46,0.54,0,0,0,Warning
2011-04-10,38,46,38,46,140525,47336,93189,0,None,0,0,None,None,0,Internet,35640,5,Stable,1.21,3698.03,2452.34,2183.58,0.0,1.21,0,0,0,Good
2024-05-02,54,27,54,27,43531,58107,-14576,27,Vegetables,27,54351,Fire,None,0,Internet,33796,8,Check food/donations,0.5,806.13,-269.93,1701.91,0.5,0.5,1,0,0,Warning
2024-07-25,98,63,98,51,25651,36377,-10726,35,Maize Flour,35,61285,None,None,0,Water,19625,4,Check food/donations,0.52,261.74,-109.45,571.45,0.36,0.64,0,0,0,Warning
2022-10-11,47,63,47,22,65179,125800,-60621,0,None,0,0,Fire,None,0,Electricity,51189,10,Check food/donations,0.47,1386.79,-1289.81,3765.72,0.0,1.34,1,0,1,Warning
2018-12-30,75,97,75,25,100313,109547,-9234,0,None,0,0,None,None,0,Gas,31769,8,Check food/donations,0.33,1337.51,-123.12,1884.21,0.0,1.29,0,0,0,Critical
2020-01-13,32,115,32,77,160082,20832,139250,0,None,0,0,None,Fever,3843,Water,58537,5,Stable,2.41,5002.56,4351.56,2600.38,0.0,3.59,0,1,1,Warning
2022-07-02,43,84,43,27,67853,85542,-17689,0,None,0,0,None,None,0,Electricity,38431,6,Check food/donations,0.63,1577.98,-411.37,2883.09,0.0,1.95,0,0,0,Critical
2014-08-13,25,81,25,45,161587,66142,95445,0,None,0,0,None,None,0,Electricity,24335,6,Stable,1.8,6463.48,3817.8,3619.08,0.0,3.24,0,0,0,Good
2023-02-17,87,75,87,68,154156,36204,117952,12,Maize Flour,12,22380,None,None,0,Water,35726,6,Check food/donations,0.78,1771.91,1355.77,826.78,0.14,0.86,0,0,0,Warning
2022-05-08,52,115,52,40,20343,90653,-70310,0,None,0,0,Water Shortage,Malaria,32898,Water,43357,7,Check food/donations,0.77,391.21,-1352.12,3209.77,0.0,2.21,1,1,1,Warning
2015-09-20,47,74,47,74,199045,129980,69065,0,None,0,0,None,None,0,Internet,22965,8,Stable,1.57,4235.0,1469.47,3254.15,0.0,1.57,0,0,0,Good
2017-03-06,73,45,73,45,95110,38433,56677,28,Vegetables,28,66668,Water Shortage,None,0,Electricity,51072,4,Check food/donations,0.62,1302.88,776.4,1226.1,0.38,0.62,1,0,1,Warning
2018-02-22,96,87,96,29,169921,95425,74496,9,Maize Flour,9,17775,None,None,0,Water,25339,3,Check food/donations,0.3,1770.01,776.0,1257.96,0.09,0.91,0,0,0,Warning
2017-06-04,37,117,37,26,123430,20028,103402,0,None,0,0,None,Fever,34686,Electricity,22254,3,Stable,0.7,3335.95,2794.65,2080.22,0.0,3.16,0,1,0,Warning
2018-11-27,68,100,68,71,192305,20012,172293,0,None,0,0,None,None,0,Water,30247,5,Stable,1.04,2828.01,2533.72,739.1,0.0,1.47,0,0,0,Good
2018-01-27,71,119,71,16,93241,140774,-47533,0,None,0,0,None,None,0,Gas,18784,3,Check food/donations,0.23,1313.25,-669.48,2247.3,0.0,1.68,0,0,0,Critical
2010-04-04,85,33,85,33,189189,52448,136741,52,Beans,52,83096,Power Outage,None,0,Internet,16240,5,Check food/donations,0.39,2225.75,1608.72,808.09,0.61,0.39,1,0,0,Warning
2012-01-12,22,18,22,18,175740,47934,127806,4,Maize Flour,4,7768,None,None,0,Gas,22227,8,Check food/donations,0.82,7988.18,5809.36,3189.14,0.18,0.82,0,0,0,Critical
2012-01-03,99,109,99,54,108100,81733,26367,0,None,0,0,None,None,0,Electricity,48008,7,Stable,0.55,1091.92,266.33,1310.52,0.0,1.1,0,0,1,Critical
2021-06-08,71,43,71,29,150071,97908,52163,28,Rice,28,66528,None,None,0,Water,48487,4,Check food/donations,0.41,2113.68,734.69,2061.9,0.39,0.61,0,0,1,Warning
2018-10-09,79,87,79,69,11573,87243,-75670,0,None,0,0,None,None,0,Internet,48431,5,Check food/donations,0.87,146.49,-957.85,1717.39,0.0,1.1,0,0,1,Critical
2012-09-06,39,72,39,51,155291,147927,7364,0,None,0,0,Power Outage,None,0,Gas,43045,4,Stable,1.31,3981.82,188.82,4896.72,0.0,1.85,1,0,1,Warning
2018-07-11,55,74,55,52,325,85364,-85039,0,None,0,0,Sickness,None,0,Water,19726,7,Check food/donations,0.95,5.91,-1546.16,1910.73,0.0,1.35,1,0,0,Warning
2022-08-19,78,29,78,29,22455,136383,-113928,49,Maize Flour,49,74137,Sickness,Malaria,12544,Gas,46739,10,Check food/donations,0.37,287.88,-1460.62,2508.54,0.63,0.37,1,1,1,Warning
2015-03-30,82,66,82,66,138899,54706,84193,16,Vegetables,16,31520,Sickness,None,0,Water,54687,9,Check food/donations,0.8,1693.89,1026.74,1334.06,0.2,0.8,1,0,1,Warning
2024-12-21,67,74,67,16,10041,103665,-93624,0,None,0,0,Power Outage,None,0,Internet,45831,8,Check food/donations,0.24,149.87,-1397.37,2231.28,0.0,1.1,1,0,1,Warning
2014-01-28,65,40,65,40,3756,21506,-17750,25,Rice,25,39125,None,None,0,Internet,15334,9,Check food/donations,0.62,57.78,-273.08,566.77,0.38,0.62,0,0,0,Warning
2020-05-04,98,113,98,58,162785,147420,15365,0,None,0,0,None,None,0,Electricity,42119,7,Stable,0.59,1661.07,156.79,1934.07,0.0,1.15,0,0,1,Critical
2024-05-25,95,69,95,40,1654,129993,-128339,26,Rice,26,40690,Sickness,Malaria,28503,Gas,37431,10,Check food/donations,0.42,17.41,-1350.94,2062.39,0.27,0.73,1,1,0,Warning
2012-10-01,69,37,69,29,107724,62414,45310,32,Maize Flour,32,79072,Power Outage,Fever,10847,Internet,43607,5,Check food/donations,0.42,1561.22,656.67,1693.74,0.46,0.54,1,1,1,Warning
2012-06-18,82,40,82,33,15734,60989,-45255,42,Rice,42,99372,Fire,None,0,Internet,52029,8,Check food/donations,0.4,191.88,-551.89,1378.27,0.51,0.49,1,0,1,Warning
2024-07-22,49,15,49,15,28081,79786,-51705,34,Rice,34,54536,Water Shortage,None,0,Water,41651,5,Check food/donations,0.31,573.08,-1055.2,2478.31,0.69,0.31,1,0,1,Warning
2012-11-07,58,63,58,30,69833,146395,-76562,0,None,0,0,None,None,0,Internet,32792,10,Check food/donations,0.52,1204.02,-1320.03,3089.43,0.0,1.09,0,0,0,Critical
2014-06-12,61,68,61,34,27049,115065,-88016,0,None,0,0,None,Flu,12203,Gas,16714,4,Check food/donations,0.56,443.43,-1442.89,2360.36,0.0,1.11,0,1,0,Warning
2021-04-03,69,67,69,67,111736,84818,26918,2,Maize Flour,2,4034,None,None,0,Internet,32498,3,Check food/donations,0.97,1619.36,390.12,1700.23,0.03,0.97,0,0,0,Critical
2010-10-17,37,104,37,20,81569,32326,49243,0,None,0,0,None,None,0,Water,27580,3,Stable,0.54,2204.57,1330.89,1619.08,0.0,2.81,0,0,0,Good
2013-05-15,77,95,77,22,22204,136609,-114405,0,None,0,0,Power Outage,Fever,13280,Gas,40443,3,Check food/donations,0.29,288.36,-1485.78,2471.84,0.0,1.23,1,1,1,Warning
2018-03-22,81,20,81,20,93292,44977,48315,61,Maize Flour,61,151951,Water Shortage,None,0,Water,52398,7,Check food/donations,0.25,1151.75,596.48,1202.16,0.75,0.25,1,0,1,Warning
2019-09-30,47,45,47,28,192101,22994,169107,2,Vegetables,2,3846,None,None,0,Gas,36722,3,Check food/donations,0.6,4087.26,3598.02,1270.55,0.04,0.96,0,0,0,Critical
2016-04-25,61,107,61,39,543,17647,-17104,0,None,0,0,Water Shortage,Diarrhea,22830,Internet,36245,6,Check food/donations,0.64,8.9,-280.39,1257.74,0.0,1.75,1,1,0,Warning
2011-01-31,68,96,68,62,94447,144981,-50534,0,None,0,0,None,None,0,Internet,18414,8,Check food/donations,0.91,1388.93,-743.15,2402.87,0.0,1.41,0,0,0,Critical
2019-08-16,91,115,91,10,185658,93814,91844,0,None,0,0,None,None,0,Gas,27301,7,Stable,0.11,2040.2,1009.27,1330.93,0.0,1.26,0,0,0,Good
2021-01-10,95,9,95,9,132421,143083,-10662,86,Rice,86,132612,Sickness,None,0,Water,20939,5,Check food/donations,0.09,1393.91,-112.23,1726.55,0.91,0.09,1,0,0,Warning
2018-03-09,75,97,75,68,15552,133148,-117596,0,None,0,0,Sickness,None,0,Internet,25215,6,Check food/donations,0.91,207.36,-1567.95,2111.51,0.0,1.29,1,0,0,Warning
2021-05-09,55,50,55,5,142824,88587,54237,5,Rice,5,8805,None,Diarrhea,10226,Water,37329,3,Check food/donations,0.09,2596.8,986.13,2475.31,0.09,0.91,0,1,0,Warning
2024-02-18,81,53,81,22,151294,128954,22340,28,Vegetables,28,50568,None,None,0,Electricity,46049,4,Check food/donations,0.27,1867.83,275.8,2160.53,0.35,0.65,0,0,1,Warning
2015-10-17,99,72,99,6,96266,111504,-15238,27,Vegetables,27,62694,Fire,None,0,Gas,32176,8,Check food/donations,0.06,972.38,-153.92,1451.31,0.27,0.73,1,0,0,Warning
2010-07-18,92,64,92,35,41756,108606,-66850,28,Rice,28,55496,Power Outage,None,0,Gas,56860,5,Check food/donations,0.38,453.87,-726.63,1798.54,0.3,0.7,1,0,1,Warning
2021-04-07,57,90,57,17,92955,149368,-56413,0,None,0,0,None,Fever,8489,Gas,16298,10,Check food/donations,0.3,1630.79,-989.7,3055.35,0.0,1.58,0,1,0,Warning
2013-05-08,73,82,73,69,190254,90888,99366,0,None,0,0,None,None,0,Internet,41449,7,Stable,0.95,2606.22,1361.18,1812.84,0.0,1.12,0,0,1,Good
2012-11-14,88,84,88,42,63247,25089,38158,4,Beans,4,9128,None,Fever,6234,Gas,41671,3,Check food/donations,0.48,718.72,433.61,829.48,0.05,0.95,0,1,1,Warning
2015-05-11,33,46,33,25,51594,114807,-63213,0,None,0,0,Fire,None,0,Gas,54734,6,Check food/donations,0.76,1563.45,-1915.55,5137.61,0.0,1.39,1,0,1,Warning
2011-05-20,40,94,40,75,42915,57211,-14296,0,None,0,0,None,None,0,Water,16981,4,Check food/donations,1.88,1072.88,-357.4,1854.8,0.0,2.35,0,0,0,Critical
2017-03-04,74,28,74,28,112802,30803,81999,46,Maize Flour,46,101660,None,None,0,Electricity,20178,6,Check food/donations,0.38,1524.35,1108.09,688.93,0.62,0.38,0,0,0,Warning
2022-12-15,59,98,59,34,144841,32916,111925,0,None,0,0,None,None,0,Electricity,18485,7,Stable,0.58,2454.93,1897.03,871.2,0.0,1.66,0,0,0,Good
2011-05-02,21,19,21,6,145253,25249,120004,2,Vegetables,2,3720,None,None,0,Electricity,48656,6,Check food/donations,0.29,6916.81,5714.48,3519.29,0.1,0.9,0,0,1,Critical
2014-08-27,90,115,90,9,192272,104582,87690,0,None,0,0,None,None,0,Electricity,46059,10,Stable,0.1,2136.36,974.33,1673.79,0.0,1.28,0,0,1,Good
2013-06-06,50,8,50,8,46105,95083,-48978,42,Maize Flour,42,85806,Fire,None,0,Electricity,20763,9,Check food/donations,0.16,922.1,-979.56,2316.92,0.84,0.16,1,0,0,Warning
2015-11-08,43,8,43,8,188267,25416,162851,35,Vegetables,35,79275,Fire,Flu,30716,Electricity,17859,10,Check food/donations,0.19,4378.3,3787.23,1720.72,0.81,0.19,1,1,0,Warning
2022-09-06,38,16,38,16,5498,53667,-48169,22,Maize Flour,22,41184,Water Shortage,None,0,Gas,34935,8,Check food/donations,0.42,144.68,-1267.61,2331.63,0.58,0.42,1,0,0,Warning
2017-05-30,83,48,83,48,161312,148530,12782,35,Vegetables,35,78995,None,Fever,4926,Gas,56012,6,Check food/donations,0.58,1943.52,154.0,2523.71,0.42,0.58,0,1,1,Warning
2017-06-29,71,38,71,38,190271,114695,75576,33,Rice,33,67947,None,None,0,Internet,54900,5,Check food/donations,0.54,2679.87,1064.45,2388.66,0.46,0.54,0,0,1,Warning
2019-03-08,28,38,28,32,89287,147988,-58701,0,None,0,0,Water Shortage,None,0,Gas,26571,7,Check food/donations,1.14,3188.82,-2096.46,6234.25,0.0,1.36,1,0,0,Warning
2018-11-04,78,105,78,6,145822,73360,72462,0,None,0,0,None,None,0,Electricity,42388,8,Stable,0.08,1869.51,929.0,1483.95,0.0,1.35,0,0,1,Good
2020-06-09,67,63,67,33,41902,60229,-18327,4,Rice,4,7412,Power Outage,None,0,Internet,30654,10,Check food/donations,0.49,625.4,-273.54,1356.46,0.06,0.94,1,0,0,Warning
2016-10-03,38,24,38,21,189099,31872,157227,14,Vegetables,14,33460,None,None,0,Gas,54073,4,Check food/donations,0.55,4976.29,4137.55,2261.71,0.37,0.63,0,0,1,Warning
2014-01-16,27,29,27,29,103440,57387,46053,0,None,0,0,None,Flu,22450,Electricity,57110,9,Stable,1.07,3831.11,1705.67,5072.11,0.0,1.07,0,1,1,Warning
2018-09-14,30,107,30,46,30303,118227,-87924,0,None,0,0,Sickness,None,0,Electricity,58136,8,Check food/donations,1.53,1010.1,-2930.8,5878.77,0.0,3.57,1,0,1,Warning
2024-07-31,95,107,95,8,73783,66449,7334,0,None,0,0,None,Diarrhea,20778,Gas,48199,5,Stable,0.08,776.66,77.2,1425.54,0.0,1.13,0,1,1,Warning
2017-12-16,98,94,98,77,2519,28976,-26457,4,Rice,4,6660,Water Shortage,None,0,Internet,40827,8,Check food/donations,0.79,25.7,-269.97,712.28,0.04,0.96,1,0,1,Warning
2024-06-13,100,100,100,5,142572,66060,76512,0,None,0,0,None,None,0,Electricity,33389,3,Stable,0.05,1425.72,765.12,994.49,0.0,1.0,0,0,0,Good
2012-10-29,43,108,43,34,89362,25029,64333,0,None,0,0,None,None,0,Water,21269,7,Stable,0.79,2078.19,1496.12,1076.7,0.0,2.51,0,0,0,Good
2010-10-12,52,96,52,44,116387,46698,69689,0,None,0,0,None,None,0,Electricity,40172,7,Stable,0.85,2238.21,1340.17,1670.58,0.0,1.85,0,0,1,Good
2013-01-30,32,110,32,56,23929,99221,-75292,0,None,0,0,Fire,None,0,Water,46985,4,Check food/donations,1.75,747.78,-2352.88,4568.94,0.0,3.44,1,0,1,Warning
2013-12-22,31,68,31,17,116215,107837,8378,0,None,0,0,None,Malaria,33682,Gas,54535,10,Stable,0.55,3748.87,270.26,6324.32,0.0,2.19,0,1,1,Warning
2023-12-06,97,59,97,6,144021,27994,116027,38,Rice,38,75468,None,None,0,Electricity,46219,7,Check food/donations,0.06,1484.75,1196.15,765.08,0.39,0.61,0,0,1,Warning
2023-09-16,83,95,83,80,76450,112155,-35705,0,None,0,0,Sickness,None,0,Internet,49109,10,Check food/donations,0.96,921.08,-430.18,1942.94,0.0,1.14,1,0,1,Warning
2018-01-01,99,49,99,23,20805,132203,-111398,50,Vegetables,50,88700,Sickness,None,0,Internet,42141,6,Check food/donations,0.23,210.15,-1125.23,1761.05,0.51,0.49,1,0,1,Warning
2016-09-19,32,18,32,18,47049,18757,28292,14,Vegetables,14,32424,Power Outage,None,0,Internet,18521,3,Check food/donations,0.56,1470.28,884.12,1164.94,0.44,0.56,1,0,0,Warning
2024-11-22,33,86,33,59,193877,22316,171561,0,None,0,0,None,Malaria,4932,Electricity,51299,3,Stable,1.79,5875.06,5198.82,2380.21,0.0,2.61,0,1,1,Warning
2014-02-15,87,110,87,30,107321,38557,68764,0,None,0,0,None,Fever,33511,Internet,30653,4,Stable,0.34,1233.57,790.39,1180.7,0.0,1.26,0,1,0,Warning
2014-06-13,97,88,97,77,98622,86522,12100,9,Vegetables,9,20133,None,None,0,Water,42393,8,Check food/donations,0.79,1016.72,124.74,1329.02,0.09,0.91,0,0,1,Warning
2011-08-26,24,102,24,23,176636,140851,35785,0,None,0,0,None,None,0,Gas,59843,10,Stable,0.96,7359.83,1491.04,8362.25,0.0,4.25,0,0,1,Good
2023-02-24,86,64,86,64,115785,75820,39965,22,Maize Flour,22,50314,None,None,0,Water,16762,7,Check food/donations,0.74,1346.34,464.71,1076.53,0.26,0.74,0,0,0,Warning
2018-01-18,25,44,25,38,1128,98198,-97070,0,None,0,0,None,None,0,Water,45257,8,Check food/donations,1.52,45.12,-3882.8,5738.2,0.0,1.76,0,0,1,Critical
2019-10-12,94,89,94,31,54026,69737,-15711,5,Vegetables,5,10720,Power Outage,None,0,Electricity,51675,7,Check food/donations,0.33,574.74,-167.14,1291.62,0.05,0.95,1,0,1,Warning
2022-08-28,98,120,98,80,17673,109989,-92316,0,None,0,0,Water Shortage,None,0,Water,24033,6,Check food/donations,0.82,180.34,-942.0,1367.57,0.0,1.22,1,0,0,Warning
2010-12-04,77,44,77,9,165799,103726,62073,33,Beans,33,73194,Power Outage,None,0,Water,42075,8,Check food/donations,0.12,2153.23,806.14,1893.52,0.43,0.57,1,0,1,Warning
2024-01-26,46,13,46,7,186167,101466,84701,33,Vegetables,33,66759,Water Shortage,None,0,Water,45463,5,Check food/donations,0.15,4047.11,1841.33,3194.11,0.72,0.28,1,0,1,Warning
2010-08-27,93,108,93,59,9019,132290,-123271,0,None,0,0,None,None,0,Gas,44644,9,Check food/donations,0.63,96.98,-1325.49,1902.52,0.0,1.16,0,0,1,Critical
2016-12-07,65,52,65,32,113874,41719,72155,13,Vegetables,13,24349,None,Malaria,18033,Electricity,57641,10,Check food/donations,0.49,1751.91,1110.08,1806.05,0.2,0.8,0,1,1,Warning
